measure,label,model,dataset,arch,pvp,nshot,sample,value,time_train,time_test,run,majority
Precision,5,roberta-large,yahoo,pet,qa,10,4,0.759096395930333,,,4,0.808458183197421
Precision,5,roberta-large,yahoo,pet,qa,10,4,0.783274179236912,,,5,0.808458183197421
Precision,6,roberta-large,yahoo,pet,qa,10,4,0.592755905511811,,,1,0.410668196157155
Precision,6,roberta-large,yahoo,pet,qa,10,4,0.349890336730744,,,2,0.410668196157155
Precision,6,roberta-large,yahoo,pet,qa,10,4,0.362540505508749,,,3,0.410668196157155
Precision,6,roberta-large,yahoo,pet,qa,10,4,0.366075113495667,,,4,0.410668196157155
Precision,6,roberta-large,yahoo,pet,qa,10,4,0.393167180061607,,,5,0.410668196157155
Precision,7,roberta-large,yahoo,pet,qa,10,4,0.425133689839572,,,1,0.601105845181675
Precision,7,roberta-large,yahoo,pet,qa,10,4,0.630029440628067,,,2,0.601105845181675
Precision,7,roberta-large,yahoo,pet,qa,10,4,0.636876233436707,,,3,0.601105845181675
Precision,7,roberta-large,yahoo,pet,qa,10,4,0.55471053856899,,,4,0.601105845181675
Precision,7,roberta-large,yahoo,pet,qa,10,4,0.495180495180495,,,5,0.601105845181675
Precision,8,roberta-large,yahoo,pet,qa,10,4,0.702028444858942,,,1,0.618978102189781
Precision,8,roberta-large,yahoo,pet,qa,10,4,0.505720823798627,,,2,0.618978102189781
Precision,8,roberta-large,yahoo,pet,qa,10,4,0.444574388104586,,,3,0.618978102189781
Precision,8,roberta-large,yahoo,pet,qa,10,4,0.662073285311619,,,4,0.618978102189781
Precision,8,roberta-large,yahoo,pet,qa,10,4,0.559657320872274,,,5,0.618978102189781
Precision,9,roberta-large,yahoo,pet,qa,10,4,0.714016045304389,,,1,0.780568589566657
Precision,9,roberta-large,yahoo,pet,qa,10,4,0.832722832722833,,,2,0.780568589566657
Precision,9,roberta-large,yahoo,pet,qa,10,4,0.693367346938776,,,3,0.780568589566657
Precision,9,roberta-large,yahoo,pet,qa,10,4,0.745123258306538,,,4,0.780568589566657
Precision,9,roberta-large,yahoo,pet,qa,10,4,0.769274057400113,,,5,0.780568589566657
Recall,0,roberta-large,yahoo,pet,qa,10,4,0.256166666666667,,,1,0.293833333333333
Recall,0,roberta-large,yahoo,pet,qa,10,4,0.1785,,,2,0.293833333333333
Recall,0,roberta-large,yahoo,pet,qa,10,4,0.1915,,,3,0.293833333333333
Recall,0,roberta-large,yahoo,pet,qa,10,4,0.319333333333333,,,4,0.293833333333333
Recall,0,roberta-large,yahoo,pet,qa,10,4,0.3185,,,5,0.293833333333333
Recall,1,roberta-large,yahoo,pet,qa,10,4,0.6325,,,1,0.634166666666667
Recall,1,roberta-large,yahoo,pet,qa,10,4,0.589,,,2,0.634166666666667
Recall,1,roberta-large,yahoo,pet,qa,10,4,0.600166666666667,,,3,0.634166666666667
Recall,1,roberta-large,yahoo,pet,qa,10,4,0.655,,,4,0.634166666666667
Recall,1,roberta-large,yahoo,pet,qa,10,4,0.5915,,,5,0.634166666666667
Recall,2,roberta-large,yahoo,pet,qa,10,4,0.8425,,,1,0.820333333333333
Recall,2,roberta-large,yahoo,pet,qa,10,4,0.752333333333333,,,2,0.820333333333333
Recall,2,roberta-large,yahoo,pet,qa,10,4,0.697666666666667,,,3,0.820333333333333
Recall,2,roberta-large,yahoo,pet,qa,10,4,0.780666666666667,,,4,0.820333333333333
Recall,2,roberta-large,yahoo,pet,qa,10,4,0.821166666666667,,,5,0.820333333333333
Recall,3,roberta-large,yahoo,pet,qa,10,4,0.309333333333333,,,1,0.3445
Recall,3,roberta-large,yahoo,pet,qa,10,4,0.358333333333333,,,2,0.3445
Recall,3,roberta-large,yahoo,pet,qa,10,4,0.379,,,3,0.3445
Recall,3,roberta-large,yahoo,pet,qa,10,4,0.276833333333333,,,4,0.3445
Recall,3,roberta-large,yahoo,pet,qa,10,4,0.348,,,5,0.3445
Recall,4,roberta-large,yahoo,pet,qa,10,4,0.89,,,1,0.832333333333333
Recall,4,roberta-large,yahoo,pet,qa,10,4,0.777666666666667,,,2,0.832333333333333
Recall,4,roberta-large,yahoo,pet,qa,10,4,0.770333333333333,,,3,0.832333333333333
Recall,4,roberta-large,yahoo,pet,qa,10,4,0.739333333333333,,,4,0.832333333333333
Recall,4,roberta-large,yahoo,pet,qa,10,4,0.830333333333334,,,5,0.832333333333333
Recall,5,roberta-large,yahoo,pet,qa,10,4,0.62,,,1,0.7105
Recall,5,roberta-large,yahoo,pet,qa,10,4,0.662333333333333,,,2,0.7105
Recall,5,roberta-large,yahoo,pet,qa,10,4,0.7025,,,3,0.7105
Recall,5,roberta-large,yahoo,pet,qa,10,4,0.733666666666667,,,4,0.7105
Recall,5,roberta-large,yahoo,pet,qa,10,4,0.5885,,,5,0.7105
Recall,6,roberta-large,yahoo,pet,qa,10,4,0.313666666666667,,,1,0.477333333333333
Recall,6,roberta-large,yahoo,pet,qa,10,4,0.452,,,2,0.477333333333333
Recall,6,roberta-large,yahoo,pet,qa,10,4,0.466166666666667,,,3,0.477333333333333
Recall,6,roberta-large,yahoo,pet,qa,10,4,0.591333333333333,,,4,0.477333333333333
Recall,6,roberta-large,yahoo,pet,qa,10,4,0.468,,,5,0.477333333333333
Recall,7,roberta-large,yahoo,pet,qa,10,4,0.6625,,,1,0.507333333333333
Recall,7,roberta-large,yahoo,pet,qa,10,4,0.321,,,2,0.507333333333333
Recall,7,roberta-large,yahoo,pet,qa,10,4,0.3765,,,3,0.507333333333333
Recall,7,roberta-large,yahoo,pet,qa,10,4,0.595666666666667,,,4,0.507333333333333
Recall,7,roberta-large,yahoo,pet,qa,10,4,0.436666666666667,,,5,0.507333333333333
Recall,8,roberta-large,yahoo,pet,qa,10,4,0.501833333333333,,,1,0.636
Recall,8,roberta-large,yahoo,pet,qa,10,4,0.515666666666667,,,2,0.636
Recall,8,roberta-large,yahoo,pet,qa,10,4,0.887,,,3,0.636
Recall,8,roberta-large,yahoo,pet,qa,10,4,0.704666666666667,,,4,0.636
Recall,8,roberta-large,yahoo,pet,qa,10,4,0.598833333333333,,,5,0.636
Recall,9,roberta-large,yahoo,pet,qa,10,4,0.504333333333333,,,1,0.471333333333333
Recall,9,roberta-large,yahoo,pet,qa,10,4,0.341,,,2,0.471333333333333
Recall,9,roberta-large,yahoo,pet,qa,10,4,0.453,,,3,0.471333333333333
Recall,9,roberta-large,yahoo,pet,qa,10,4,0.579333333333333,,,4,0.471333333333333
Recall,9,roberta-large,yahoo,pet,qa,10,4,0.455666666666667,,,5,0.471333333333333
Accuracy,Overall,roberta-large,yahoo,pet,qa,10,5,0.465783333333333,,,1,0.518983333333333
Accuracy,Overall,roberta-large,yahoo,pet,qa,10,5,0.474866666666667,,,2,0.518983333333333
Accuracy,Overall,roberta-large,yahoo,pet,qa,10,5,0.507833333333333,,,3,0.518983333333333
Accuracy,Overall,roberta-large,yahoo,pet,qa,10,5,0.50725,,,4,0.518983333333333
Accuracy,Overall,roberta-large,yahoo,pet,qa,10,5,0.542216666666667,,,5,0.518983333333333
F1,0,roberta-large,yahoo,pet,qa,10,5,0.14909489279566,,,1,0.121190326350805
F1,0,roberta-large,yahoo,pet,qa,10,5,0.065723195010794,,,2,0.121190326350805
F1,0,roberta-large,yahoo,pet,qa,10,5,0.103758602435151,,,3,0.121190326350805
F1,0,roberta-large,yahoo,pet,qa,10,5,0.119802161568053,,,4,0.121190326350805
F1,0,roberta-large,yahoo,pet,qa,10,5,0.103756708407871,,,5,0.121190326350805
F1,1,roberta-large,yahoo,pet,qa,10,5,0.600879418231016,,,1,0.601555434979201
F1,1,roberta-large,yahoo,pet,qa,10,5,0.57172478793591,,,2,0.601555434979201
F1,1,roberta-large,yahoo,pet,qa,10,5,0.564765957446809,,,3,0.601555434979201
F1,1,roberta-large,yahoo,pet,qa,10,5,0.592592592592593,,,4,0.601555434979201
F1,1,roberta-large,yahoo,pet,qa,10,5,0.580494633691087,,,5,0.601555434979201
F1,2,roberta-large,yahoo,pet,qa,10,5,0.68423554982001,,,1,0.694169997737386
F1,2,roberta-large,yahoo,pet,qa,10,5,0.637254121207295,,,2,0.694169997737386
F1,2,roberta-large,yahoo,pet,qa,10,5,0.658627087198516,,,3,0.694169997737386
F1,2,roberta-large,yahoo,pet,qa,10,5,0.692118410260234,,,4,0.694169997737386
F1,2,roberta-large,yahoo,pet,qa,10,5,0.695890410958904,,,5,0.694169997737386
F1,3,roberta-large,yahoo,pet,qa,10,5,0.29167701863354,,,1,0.300813424054842
F1,3,roberta-large,yahoo,pet,qa,10,5,0.275947987230398,,,2,0.300813424054842
F1,3,roberta-large,yahoo,pet,qa,10,5,0.305080301540479,,,3,0.300813424054842
F1,3,roberta-large,yahoo,pet,qa,10,5,0.297196609853777,,,4,0.300813424054842
F1,3,roberta-large,yahoo,pet,qa,10,5,0.320369712051191,,,5,0.300813424054842
F1,4,roberta-large,yahoo,pet,qa,10,5,0.625811420398284,,,1,0.77699147160225
F1,4,roberta-large,yahoo,pet,qa,10,5,0.744326207740842,,,2,0.77699147160225
F1,4,roberta-large,yahoo,pet,qa,10,5,0.757047943975579,,,3,0.77699147160225
F1,4,roberta-large,yahoo,pet,qa,10,5,0.784281546316557,,,4,0.77699147160225
F1,4,roberta-large,yahoo,pet,qa,10,5,0.783329310483547,,,5,0.77699147160225
F1,5,roberta-large,yahoo,pet,qa,10,5,0.683289680460974,,,1,0.790204808548531
F1,5,roberta-large,yahoo,pet,qa,10,5,0.772813609711785,,,2,0.790204808548531
F1,5,roberta-large,yahoo,pet,qa,10,5,0.782545586500953,,,3,0.790204808548531
F1,5,roberta-large,yahoo,pet,qa,10,5,0.804177063118011,,,4,0.790204808548531
F1,5,roberta-large,yahoo,pet,qa,10,5,0.748818960685403,,,5,0.790204808548531
F1,6,roberta-large,yahoo,pet,qa,10,5,0.408272336470315,,,1,0.451431049436253
F1,6,roberta-large,yahoo,pet,qa,10,5,0.370712088951975,,,2,0.451431049436253
F1,6,roberta-large,yahoo,pet,qa,10,5,0.454768205429776,,,3,0.451431049436253
F1,6,roberta-large,yahoo,pet,qa,10,5,0.423037130704679,,,4,0.451431049436253
F1,6,roberta-large,yahoo,pet,qa,10,5,0.484241750092696,,,5,0.451431049436253
F1,7,roberta-large,yahoo,pet,qa,10,5,0.292490916431167,,,1,0.269954860728834
F1,7,roberta-large,yahoo,pet,qa,10,5,0.0858286187387885,,,2,0.269954860728834
F1,7,roberta-large,yahoo,pet,qa,10,5,0.2373795761079,,,3,0.269954860728834
F1,7,roberta-large,yahoo,pet,qa,10,5,0.292682926829268,,,4,0.269954860728834
F1,7,roberta-large,yahoo,pet,qa,10,5,0.293084760459571,,,5,0.269954860728834
F1,8,roberta-large,yahoo,pet,qa,10,5,0.650349032429089,,,1,0.666213973140184
F1,8,roberta-large,yahoo,pet,qa,10,5,0.645928921378023,,,2,0.666213973140184
F1,8,roberta-large,yahoo,pet,qa,10,5,0.618272335844995,,,3,0.666213973140184
F1,8,roberta-large,yahoo,pet,qa,10,5,0.637765363128492,,,4,0.666213973140184
F1,8,roberta-large,yahoo,pet,qa,10,5,0.685652487382841,,,5,0.666213973140184
F1,9,roberta-large,yahoo,pet,qa,10,5,0.532935364347468,,,1,0.563392857142857
F1,9,roberta-large,yahoo,pet,qa,10,5,0.516969013106501,,,2,0.563392857142857
F1,9,roberta-large,yahoo,pet,qa,10,5,0.533087191138881,,,3,0.563392857142857
F1,9,roberta-large,yahoo,pet,qa,10,5,0.547871792229208,,,4,0.563392857142857
F1,9,roberta-large,yahoo,pet,qa,10,5,0.583249677326832,,,5,0.563392857142857
F1,Overall,roberta-large,yahoo,pet,qa,10,5,0.491903563001752,,,1,0.523591820372114
F1,Overall,roberta-large,yahoo,pet,qa,10,5,0.468722855101231,,,2,0.523591820372114
F1,Overall,roberta-large,yahoo,pet,qa,10,5,0.501533278761904,,,3,0.523591820372114
F1,Overall,roberta-large,yahoo,pet,qa,10,5,0.519152559660087,,,4,0.523591820372114
F1,Overall,roberta-large,yahoo,pet,qa,10,5,0.527888841153994,,,5,0.523591820372114
Precision,0,roberta-large,yahoo,pet,qa,10,5,0.1085124155213,,,1,0.131563536990045
Precision,0,roberta-large,yahoo,pet,qa,10,5,0.117194183062447,,,2,0.131563536990045
Precision,0,roberta-large,yahoo,pet,qa,10,5,0.142235123367199,,,3,0.131563536990045
Precision,0,roberta-large,yahoo,pet,qa,10,5,0.132980886539244,,,4,0.131563536990045
Precision,0,roberta-large,yahoo,pet,qa,10,5,0.128508124076809,,,5,0.131563536990045
Precision,1,roberta-large,yahoo,pet,qa,10,5,0.609852385856505,,,1,0.657572162910241
Precision,1,roberta-large,yahoo,pet,qa,10,5,0.657917570498915,,,2,0.657572162910241
Precision,1,roberta-large,yahoo,pet,qa,10,5,0.57704347826087,,,3,0.657572162910241
Precision,1,roberta-large,yahoo,pet,qa,10,5,0.735905044510386,,,4,0.657572162910241
Precision,1,roberta-large,yahoo,pet,qa,10,5,0.659597030752916,,,5,0.657572162910241
Precision,2,roberta-large,yahoo,pet,qa,10,5,0.577438954488135,,,1,0.633971621435459
Precision,2,roberta-large,yahoo,pet,qa,10,5,0.610187585786183,,,2,0.633971621435459
Precision,2,roberta-large,yahoo,pet,qa,10,5,0.666609764424718,,,3,0.633971621435459
Precision,2,roberta-large,yahoo,pet,qa,10,5,0.626231277830252,,,4,0.633971621435459
Precision,2,roberta-large,yahoo,pet,qa,10,5,0.673634945397816,,,5,0.633971621435459
Precision,3,roberta-large,yahoo,pet,qa,10,5,0.232475247524753,,,1,0.217022218941463
Precision,3,roberta-large,yahoo,pet,qa,10,5,0.180026414710962,,,2,0.217022218941463
Precision,3,roberta-large,yahoo,pet,qa,10,5,0.251431658562939,,,3,0.217022218941463
Precision,3,roberta-large,yahoo,pet,qa,10,5,0.206216879927621,,,4,0.217022218941463
Precision,3,roberta-large,yahoo,pet,qa,10,5,0.279355238685679,,,5,0.217022218941463
Precision,4,roberta-large,yahoo,pet,qa,10,5,0.920686306247977,,,1,0.852648347272003
Precision,4,roberta-large,yahoo,pet,qa,10,5,0.855596449447933,,,2,0.852648347272003
Precision,4,roberta-large,yahoo,pet,qa,10,5,0.820552744258466,,,3,0.852648347272003
Precision,4,roberta-large,yahoo,pet,qa,10,5,0.865740740740741,,,4,0.852648347272003
Precision,4,roberta-large,yahoo,pet,qa,10,5,0.757193964846788,,,5,0.852648347272003
Precision,5,roberta-large,yahoo,pet,qa,10,5,0.919887165021157,,,1,0.848374760994264
Precision,5,roberta-large,yahoo,pet,qa,10,5,0.765919135701424,,,2,0.848374760994264
Precision,5,roberta-large,yahoo,pet,qa,10,5,0.858650209038423,,,3,0.848374760994264
Precision,5,roberta-large,yahoo,pet,qa,10,5,0.90250985272765,,,4,0.848374760994264
Precision,5,roberta-large,yahoo,pet,qa,10,5,0.720604099244876,,,5,0.848374760994264
Precision,6,roberta-large,yahoo,pet,qa,10,5,0.673954737245877,,,1,0.645781637717122
Precision,6,roberta-large,yahoo,pet,qa,10,5,0.638549307253464,,,2,0.645781637717122
Precision,6,roberta-large,yahoo,pet,qa,10,5,0.551986676183678,,,3,0.645781637717122
Precision,6,roberta-large,yahoo,pet,qa,10,5,0.681733975546499,,,4,0.645781637717122
Precision,6,roberta-large,yahoo,pet,qa,10,5,0.545530492898914,,,5,0.645781637717122
Precision,7,roberta-large,yahoo,pet,qa,10,5,0.370777891504606,,,1,0.397664612390529
Precision,7,roberta-large,yahoo,pet,qa,10,5,0.249398556535686,,,2,0.397664612390529
Precision,7,roberta-large,yahoo,pet,qa,10,5,0.281278538812785,,,3,0.397664612390529
Precision,7,roberta-large,yahoo,pet,qa,10,5,0.339872162221732,,,4,0.397664612390529
Precision,7,roberta-large,yahoo,pet,qa,10,5,0.419094854308741,,,5,0.397664612390529
Precision,8,roberta-large,yahoo,pet,qa,10,5,0.692119616324995,,,1,0.608629721532947
Precision,8,roberta-large,yahoo,pet,qa,10,5,0.605481848665986,,,2,0.608629721532947
Precision,8,roberta-large,yahoo,pet,qa,10,5,0.518388989169675,,,3,0.608629721532947
Precision,8,roberta-large,yahoo,pet,qa,10,5,0.576565656565657,,,4,0.608629721532947
Precision,8,roberta-large,yahoo,pet,qa,10,5,0.604193138500635,,,5,0.608629721532947
Precision,9,roberta-large,yahoo,pet,qa,10,5,0.696716899892357,,,1,0.606730769230769
Precision,9,roberta-large,yahoo,pet,qa,10,5,0.539395037130955,,,2,0.606730769230769
Precision,9,roberta-large,yahoo,pet,qa,10,5,0.464374072241465,,,3,0.606730769230769
Precision,9,roberta-large,yahoo,pet,qa,10,5,0.717796381312449,,,4,0.606730769230769
Precision,9,roberta-large,yahoo,pet,qa,10,5,0.511829851497609,,,5,0.606730769230769
Recall,0,roberta-large,yahoo,pet,qa,10,5,0.238166666666667,,,1,0.112333333333333
Recall,0,roberta-large,yahoo,pet,qa,10,5,0.0456666666666667,,,2,0.112333333333333
Recall,0,roberta-large,yahoo,pet,qa,10,5,0.0816666666666667,,,3,0.112333333333333
Recall,0,roberta-large,yahoo,pet,qa,10,5,0.109,,,4,0.112333333333333
Recall,0,roberta-large,yahoo,pet,qa,10,5,0.087,,,5,0.112333333333333
Recall,1,roberta-large,yahoo,pet,qa,10,5,0.592166666666667,,,1,0.554333333333333
Recall,1,roberta-large,yahoo,pet,qa,10,5,0.5055,,,2,0.554333333333333
Recall,1,roberta-large,yahoo,pet,qa,10,5,0.553,,,3,0.554333333333333
Recall,1,roberta-large,yahoo,pet,qa,10,5,0.496,,,4,0.554333333333333
Recall,1,roberta-large,yahoo,pet,qa,10,5,0.518333333333333,,,5,0.554333333333333
Recall,2,roberta-large,yahoo,pet,qa,10,5,0.8395,,,1,0.767
Recall,2,roberta-large,yahoo,pet,qa,10,5,0.666833333333333,,,2,0.767
Recall,2,roberta-large,yahoo,pet,qa,10,5,0.650833333333333,,,3,0.767
Recall,2,roberta-large,yahoo,pet,qa,10,5,0.7735,,,4,0.767
Recall,2,roberta-large,yahoo,pet,qa,10,5,0.719666666666667,,,5,0.767
Recall,3,roberta-large,yahoo,pet,qa,10,5,0.391333333333333,,,1,0.49
Recall,3,roberta-large,yahoo,pet,qa,10,5,0.590666666666667,,,2,0.49
Recall,3,roberta-large,yahoo,pet,qa,10,5,0.387833333333333,,,3,0.49
Recall,3,roberta-large,yahoo,pet,qa,10,5,0.531833333333333,,,4,0.49
Recall,3,roberta-large,yahoo,pet,qa,10,5,0.3755,,,5,0.49
Recall,4,roberta-large,yahoo,pet,qa,10,5,0.474,,,1,0.713666666666667
Recall,4,roberta-large,yahoo,pet,qa,10,5,0.658666666666667,,,2,0.713666666666667
Recall,4,roberta-large,yahoo,pet,qa,10,5,0.702666666666667,,,3,0.713666666666667
Recall,4,roberta-large,yahoo,pet,qa,10,5,0.716833333333333,,,4,0.713666666666667
Recall,4,roberta-large,yahoo,pet,qa,10,5,0.811333333333333,,,5,0.713666666666667
Recall,5,roberta-large,yahoo,pet,qa,10,5,0.5435,,,1,0.7395
Recall,5,roberta-large,yahoo,pet,qa,10,5,0.779833333333333,,,2,0.7395
Recall,5,roberta-large,yahoo,pet,qa,10,5,0.718833333333333,,,3,0.7395
Recall,5,roberta-large,yahoo,pet,qa,10,5,0.725166666666667,,,4,0.7395
Recall,5,roberta-large,yahoo,pet,qa,10,5,0.779333333333333,,,5,0.7395
Recall,6,roberta-large,yahoo,pet,qa,10,5,0.292833333333333,,,1,0.347
Recall,6,roberta-large,yahoo,pet,qa,10,5,0.261166666666667,,,2,0.347
Recall,6,roberta-large,yahoo,pet,qa,10,5,0.386666666666667,,,3,0.347
Recall,6,roberta-large,yahoo,pet,qa,10,5,0.306666666666667,,,4,0.347
Recall,6,roberta-large,yahoo,pet,qa,10,5,0.435333333333333,,,5,0.347
Recall,7,roberta-large,yahoo,pet,qa,10,5,0.2415,,,1,0.204333333333333
Recall,7,roberta-large,yahoo,pet,qa,10,5,0.0518333333333333,,,2,0.204333333333333
Recall,7,roberta-large,yahoo,pet,qa,10,5,0.205333333333333,,,3,0.204333333333333
Recall,7,roberta-large,yahoo,pet,qa,10,5,0.257,,,4,0.204333333333333
Recall,7,roberta-large,yahoo,pet,qa,10,5,0.225333333333333,,,5,0.204333333333333
Recall,8,roberta-large,yahoo,pet,qa,10,5,0.613333333333333,,,1,0.735833333333333
Recall,8,roberta-large,yahoo,pet,qa,10,5,0.692166666666667,,,2,0.735833333333333
Recall,8,roberta-large,yahoo,pet,qa,10,5,0.765833333333333,,,3,0.735833333333333
Recall,8,roberta-large,yahoo,pet,qa,10,5,0.7135,,,4,0.735833333333333
Recall,8,roberta-large,yahoo,pet,qa,10,5,0.7925,,,5,0.735833333333333
Recall,9,roberta-large,yahoo,pet,qa,10,5,0.4315,,,1,0.525833333333333
Recall,9,roberta-large,yahoo,pet,qa,10,5,0.496333333333333,,,2,0.525833333333333
Recall,9,roberta-large,yahoo,pet,qa,10,5,0.625666666666667,,,3,0.525833333333333
Recall,9,roberta-large,yahoo,pet,qa,10,5,0.443,,,4,0.525833333333333
Recall,9,roberta-large,yahoo,pet,qa,10,5,0.677833333333333,,,5,0.525833333333333
Accuracy,Overall,roberta-large,yahoo,pet,qa,100,1,0.6677,,,1,0.682183333333333
Accuracy,Overall,roberta-large,yahoo,pet,qa,100,1,0.6691,,,2,0.682183333333333
Accuracy,Overall,roberta-large,yahoo,pet,qa,100,1,0.6732,,,3,0.682183333333333
Accuracy,Overall,roberta-large,yahoo,pet,qa,100,1,0.672633333333333,,,4,0.682183333333333
Accuracy,Overall,roberta-large,yahoo,pet,qa,100,1,0.679666666666667,,,5,0.682183333333333
F1,0,roberta-large,yahoo,pet,qa,100,1,0.438137082601055,,,1,0.467948717948718
F1,0,roberta-large,yahoo,pet,qa,100,1,0.432287151031732,,,2,0.467948717948718
F1,0,roberta-large,yahoo,pet,qa,100,1,0.446183240833409,,,3,0.467948717948718
F1,0,roberta-large,yahoo,pet,qa,100,1,0.482437214119272,,,4,0.467948717948718
F1,0,roberta-large,yahoo,pet,qa,100,1,0.449568270234368,,,5,0.467948717948718
F1,1,roberta-large,yahoo,pet,qa,100,1,0.646525162615543,,,1,0.660076045627377
F1,1,roberta-large,yahoo,pet,qa,100,1,0.65530058177117,,,2,0.660076045627377
F1,1,roberta-large,yahoo,pet,qa,100,1,0.658097251585624,,,3,0.660076045627377
F1,1,roberta-large,yahoo,pet,qa,100,1,0.65599173553719,,,4,0.660076045627377
F1,1,roberta-large,yahoo,pet,qa,100,1,0.670411337711718,,,5,0.660076045627377
F1,2,roberta-large,yahoo,pet,qa,100,1,0.725001706368166,,,1,0.741504178272981
F1,2,roberta-large,yahoo,pet,qa,100,1,0.728384991843393,,,2,0.741504178272981
F1,2,roberta-large,yahoo,pet,qa,100,1,0.759960981466196,,,3,0.741504178272981
F1,2,roberta-large,yahoo,pet,qa,100,1,0.688983488132095,,,4,0.741504178272981
F1,2,roberta-large,yahoo,pet,qa,100,1,0.765916493929523,,,5,0.741504178272981
F1,3,roberta-large,yahoo,pet,qa,100,1,0.467042429935807,,,1,0.473059360730594
F1,3,roberta-large,yahoo,pet,qa,100,1,0.455553568234663,,,2,0.473059360730594
F1,3,roberta-large,yahoo,pet,qa,100,1,0.45050975355222,,,3,0.473059360730594
F1,3,roberta-large,yahoo,pet,qa,100,1,0.459987835606916,,,4,0.473059360730594
F1,3,roberta-large,yahoo,pet,qa,100,1,0.48504206918043,,,5,0.473059360730594
F1,4,roberta-large,yahoo,pet,qa,100,1,0.838338865053023,,,1,0.850161290322581
F1,4,roberta-large,yahoo,pet,qa,100,1,0.846648155493852,,,2,0.850161290322581
F1,4,roberta-large,yahoo,pet,qa,100,1,0.834842535459572,,,3,0.850161290322581
F1,4,roberta-large,yahoo,pet,qa,100,1,0.845095791714426,,,4,0.850161290322581
F1,4,roberta-large,yahoo,pet,qa,100,1,0.840852751611304,,,5,0.850161290322581
F1,5,roberta-large,yahoo,pet,qa,100,1,0.869189738379477,,,1,0.879026730637423
F1,5,roberta-large,yahoo,pet,qa,100,1,0.859637110578569,,,2,0.879026730637423
F1,5,roberta-large,yahoo,pet,qa,100,1,0.877660938702231,,,3,0.879026730637423
F1,5,roberta-large,yahoo,pet,qa,100,1,0.877444369521241,,,4,0.879026730637423
F1,5,roberta-large,yahoo,pet,qa,100,1,0.868702965914121,,,5,0.879026730637423
F1,6,roberta-large,yahoo,pet,qa,100,1,0.509629360465116,,,1,0.533600437078856
F1,6,roberta-large,yahoo,pet,qa,100,1,0.529328621908127,,,2,0.533600437078856
F1,6,roberta-large,yahoo,pet,qa,100,1,0.531225706141488,,,3,0.533600437078856
F1,6,roberta-large,yahoo,pet,qa,100,1,0.519022274788094,,,4,0.533600437078856
F1,6,roberta-large,yahoo,pet,qa,100,1,0.520028484956383,,,5,0.533600437078856
F1,7,roberta-large,yahoo,pet,qa,100,1,0.697904975682754,,,1,0.699685243473431
F1,7,roberta-large,yahoo,pet,qa,100,1,0.688617121354657,,,2,0.699685243473431
