measure,label,model,dataset,arch,sampling,nshot,sample,value,time_train,time_test,pattern,verbalizer,run,majority,pvp
Precision,claimagainst,xlmroberta-large,ukraine,lora,equal,100,1,0.34375,120.211276769638,19.8547825813293,no,shuffle,5,0.384615384615385,no
Precision,claimfor,xlmroberta-large,ukraine,lora,equal,100,1,0.61128526645768,120.146967411041,19.9107801914215,no,shuffle,1,0.598006644518272,no
Precision,claimfor,xlmroberta-large,ukraine,lora,equal,100,1,0.567213114754098,120.422634840012,19.8926589488983,no,shuffle,2,0.598006644518272,no
Precision,claimfor,xlmroberta-large,ukraine,lora,equal,100,1,0.657627118644068,120.294083595276,19.931455373764,no,shuffle,3,0.598006644518272,no
Precision,claimfor,xlmroberta-large,ukraine,lora,equal,100,1,0.62012987012987,120.209607839584,19.9387640953064,no,shuffle,4,0.598006644518272,no
Precision,claimfor,xlmroberta-large,ukraine,lora,equal,100,1,0.525198938992042,120.211276769638,19.8547825813293,no,shuffle,5,0.598006644518272,no
Recall,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,1,0.462809917355372,120.146967411041,19.9107801914215,no,shuffle,1,0.43801652892562,no
Recall,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,1,0.297520661157025,120.422634840012,19.8926589488983,no,shuffle,2,0.43801652892562,no
Recall,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,1,0.396694214876033,120.294083595276,19.931455373764,no,shuffle,3,0.43801652892562,no
Recall,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,1,0.413223140495868,120.209607839584,19.9387640953064,no,shuffle,4,0.43801652892562,no
Recall,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,1,0.28099173553719,120.211276769638,19.8547825813293,no,shuffle,5,0.43801652892562,no
Recall,argumentfor,xlmroberta-large,ukraine,lora,equal,100,1,0.521978021978022,120.146967411041,19.9107801914215,no,shuffle,1,0.582417582417583,no
Recall,argumentfor,xlmroberta-large,ukraine,lora,equal,100,1,0.56043956043956,120.422634840012,19.8926589488983,no,shuffle,2,0.582417582417583,no
Recall,argumentfor,xlmroberta-large,ukraine,lora,equal,100,1,0.582417582417583,120.294083595276,19.931455373764,no,shuffle,3,0.582417582417583,no
Recall,argumentfor,xlmroberta-large,ukraine,lora,equal,100,1,0.582417582417583,120.209607839584,19.9387640953064,no,shuffle,4,0.582417582417583,no
Recall,argumentfor,xlmroberta-large,ukraine,lora,equal,100,1,0.478021978021978,120.211276769638,19.8547825813293,no,shuffle,5,0.582417582417583,no
Recall,claimagainst,xlmroberta-large,ukraine,lora,equal,100,1,0.389121338912134,120.146967411041,19.9107801914215,no,shuffle,1,0.397489539748954,no
Recall,claimagainst,xlmroberta-large,ukraine,lora,equal,100,1,0.343096234309623,120.422634840012,19.8926589488983,no,shuffle,2,0.397489539748954,no
Recall,claimagainst,xlmroberta-large,ukraine,lora,equal,100,1,0.468619246861925,120.294083595276,19.931455373764,no,shuffle,3,0.397489539748954,no
Recall,claimagainst,xlmroberta-large,ukraine,lora,equal,100,1,0.426778242677824,120.209607839584,19.9387640953064,no,shuffle,4,0.397489539748954,no
Recall,claimagainst,xlmroberta-large,ukraine,lora,equal,100,1,0.322175732217573,120.211276769638,19.8547825813293,no,shuffle,5,0.397489539748954,no
Recall,claimfor,xlmroberta-large,ukraine,lora,equal,100,1,0.425764192139738,120.146967411041,19.9107801914215,no,shuffle,1,0.393013100436681,no
Recall,claimfor,xlmroberta-large,ukraine,lora,equal,100,1,0.377729257641921,120.422634840012,19.8926589488983,no,shuffle,2,0.393013100436681,no
Recall,claimfor,xlmroberta-large,ukraine,lora,equal,100,1,0.423580786026201,120.294083595276,19.931455373764,no,shuffle,3,0.393013100436681,no
Recall,claimfor,xlmroberta-large,ukraine,lora,equal,100,1,0.41703056768559,120.209607839584,19.9387640953064,no,shuffle,4,0.393013100436681,no
Recall,claimfor,xlmroberta-large,ukraine,lora,equal,100,1,0.432314410480349,120.211276769638,19.8547825813293,no,shuffle,5,0.393013100436681,no
Accuracy,Overall,xlmroberta-large,ukraine,lora,equal,100,2,0.434,120.289900541306,19.5653173923492,no,shuffle,1,0.48,no
Accuracy,Overall,xlmroberta-large,ukraine,lora,equal,100,2,0.472,120.514225244522,19.6451072692871,no,shuffle,2,0.48,no
Accuracy,Overall,xlmroberta-large,ukraine,lora,equal,100,2,0.458,120.201209306717,19.5719802379608,no,shuffle,3,0.48,no
Accuracy,Overall,xlmroberta-large,ukraine,lora,equal,100,2,0.481,120.37345290184,19.8311743736267,no,shuffle,4,0.48,no
Accuracy,Overall,xlmroberta-large,ukraine,lora,equal,100,2,0.483,120.282480955124,19.9971268177032,no,shuffle,5,0.48,no
F1,Overall,xlmroberta-large,ukraine,lora,equal,100,2,0.414249465468286,120.289900541306,19.5653173923492,no,shuffle,1,0.45905434771567,no
F1,Overall,xlmroberta-large,ukraine,lora,equal,100,2,0.447554027727307,120.514225244522,19.6451072692871,no,shuffle,2,0.45905434771567,no
F1,Overall,xlmroberta-large,ukraine,lora,equal,100,2,0.437272481357393,120.201209306717,19.5719802379608,no,shuffle,3,0.45905434771567,no
F1,Overall,xlmroberta-large,ukraine,lora,equal,100,2,0.449477329189238,120.37345290184,19.8311743736267,no,shuffle,4,0.45905434771567,no
F1,Overall,xlmroberta-large,ukraine,lora,equal,100,2,0.466503249996997,120.282480955124,19.9971268177032,no,shuffle,5,0.45905434771567,no
F1,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.329032258064516,120.289900541306,19.5653173923492,no,shuffle,1,0.404907975460123,no
F1,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.38125,120.514225244522,19.6451072692871,no,shuffle,2,0.404907975460123,no
F1,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.396103896103896,120.201209306717,19.5719802379608,no,shuffle,3,0.404907975460123,no
F1,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.371069182389937,120.37345290184,19.8311743736267,no,shuffle,4,0.404907975460123,no
F1,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.420382165605096,120.282480955124,19.9971268177032,no,shuffle,5,0.404907975460123,no
F1,argumentfor,xlmroberta-large,ukraine,lora,equal,100,2,0.345794392523364,120.289900541306,19.5653173923492,no,shuffle,1,0.354609929078014,no
F1,argumentfor,xlmroberta-large,ukraine,lora,equal,100,2,0.34338747099768,120.514225244522,19.6451072692871,no,shuffle,2,0.354609929078014,no
F1,argumentfor,xlmroberta-large,ukraine,lora,equal,100,2,0.331730769230769,120.201209306717,19.5719802379608,no,shuffle,3,0.354609929078014,no
F1,argumentfor,xlmroberta-large,ukraine,lora,equal,100,2,0.339066339066339,120.37345290184,19.8311743736267,no,shuffle,4,0.354609929078014,no
F1,argumentfor,xlmroberta-large,ukraine,lora,equal,100,2,0.383561643835616,120.282480955124,19.9971268177032,no,shuffle,5,0.354609929078014,no
F1,claimagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.499040307101727,120.289900541306,19.5653173923492,no,shuffle,1,0.523012552301255,no
F1,claimagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.506493506493507,120.514225244522,19.6451072692871,no,shuffle,2,0.523012552301255,no
F1,claimagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.493150684931507,120.201209306717,19.5719802379608,no,shuffle,3,0.523012552301255,no
F1,claimagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.50752688172043,120.37345290184,19.8311743736267,no,shuffle,4,0.523012552301255,no
F1,claimagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.519916142557652,120.282480955124,19.9971268177032,no,shuffle,5,0.523012552301255,no
F1,claimfor,xlmroberta-large,ukraine,lora,equal,100,2,0.483130904183536,120.289900541306,19.5653173923492,no,shuffle,1,0.553686934023286,no
F1,claimfor,xlmroberta-large,ukraine,lora,equal,100,2,0.559085133418043,120.514225244522,19.6451072692871,no,shuffle,2,0.553686934023286,no
F1,claimfor,xlmroberta-large,ukraine,lora,equal,100,2,0.528104575163399,120.201209306717,19.5719802379608,no,shuffle,3,0.553686934023286,no
F1,claimfor,xlmroberta-large,ukraine,lora,equal,100,2,0.580246913580247,120.37345290184,19.8311743736267,no,shuffle,4,0.553686934023286,no
F1,claimfor,xlmroberta-large,ukraine,lora,equal,100,2,0.542153047989624,120.282480955124,19.9971268177032,no,shuffle,5,0.553686934023286,no
Precision,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.26984126984127,120.289900541306,19.5653173923492,no,shuffle,1,0.321951219512195,no
Precision,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.306532663316583,120.514225244522,19.6451072692871,no,shuffle,2,0.321951219512195,no
Precision,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.32620320855615,120.201209306717,19.5719802379608,no,shuffle,3,0.321951219512195,no
Precision,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.299492385786802,120.37345290184,19.8311743736267,no,shuffle,4,0.321951219512195,no
Precision,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.341968911917098,120.282480955124,19.9971268177032,no,shuffle,5,0.321951219512195,no
Precision,argumentfor,xlmroberta-large,ukraine,lora,equal,100,2,0.300813008130081,120.289900541306,19.5653173923492,no,shuffle,1,0.311203319502075,no
Precision,argumentfor,xlmroberta-large,ukraine,lora,equal,100,2,0.29718875502008,120.514225244522,19.6451072692871,no,shuffle,2,0.311203319502075,no
Precision,argumentfor,xlmroberta-large,ukraine,lora,equal,100,2,0.294871794871795,120.201209306717,19.5719802379608,no,shuffle,3,0.311203319502075,no
Precision,argumentfor,xlmroberta-large,ukraine,lora,equal,100,2,0.306666666666667,120.37345290184,19.8311743736267,no,shuffle,4,0.311203319502075,no
Precision,argumentfor,xlmroberta-large,ukraine,lora,equal,100,2,0.328125,120.282480955124,19.9971268177032,no,shuffle,5,0.311203319502075,no
Precision,claimagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.460992907801419,120.289900541306,19.5653173923492,no,shuffle,1,0.523012552301255,no
Precision,claimagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.524663677130045,120.514225244522,19.6451072692871,no,shuffle,2,0.523012552301255,no
Precision,claimagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.463235294117647,120.201209306717,19.5719802379608,no,shuffle,3,0.523012552301255,no
Precision,claimagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.52212389380531,120.37345290184,19.8311743736267,no,shuffle,4,0.523012552301255,no
Precision,claimagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.521008403361345,120.282480955124,19.9971268177032,no,shuffle,5,0.523012552301255,no
Precision,claimfor,xlmroberta-large,ukraine,lora,equal,100,2,0.632508833922262,120.289900541306,19.5653173923492,no,shuffle,1,0.679365079365079,no
Precision,claimfor,xlmroberta-large,ukraine,lora,equal,100,2,0.668693009118541,120.514225244522,19.6451072692871,no,shuffle,2,0.679365079365079,no
Precision,claimfor,xlmroberta-large,ukraine,lora,equal,100,2,0.657980456026059,120.201209306717,19.5719802379608,no,shuffle,3,0.679365079365079,no
Precision,claimfor,xlmroberta-large,ukraine,lora,equal,100,2,0.667613636363636,120.37345290184,19.8311743736267,no,shuffle,4,0.679365079365079,no
Precision,claimfor,xlmroberta-large,ukraine,lora,equal,100,2,0.667731629392971,120.282480955124,19.9971268177032,no,shuffle,5,0.679365079365079,no
Recall,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.421487603305785,120.289900541306,19.5653173923492,no,shuffle,1,0.545454545454545,no
Recall,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.504132231404959,120.514225244522,19.6451072692871,no,shuffle,2,0.545454545454545,no
Recall,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.504132231404959,120.201209306717,19.5719802379608,no,shuffle,3,0.545454545454545,no
Recall,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.487603305785124,120.37345290184,19.8311743736267,no,shuffle,4,0.545454545454545,no
Recall,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.545454545454545,120.282480955124,19.9971268177032,no,shuffle,5,0.545454545454545,no
Recall,argumentfor,xlmroberta-large,ukraine,lora,equal,100,2,0.406593406593407,120.289900541306,19.5653173923492,no,shuffle,1,0.412087912087912,no
Recall,argumentfor,xlmroberta-large,ukraine,lora,equal,100,2,0.406593406593407,120.514225244522,19.6451072692871,no,shuffle,2,0.412087912087912,no
Recall,argumentfor,xlmroberta-large,ukraine,lora,equal,100,2,0.379120879120879,120.201209306717,19.5719802379608,no,shuffle,3,0.412087912087912,no
Recall,argumentfor,xlmroberta-large,ukraine,lora,equal,100,2,0.379120879120879,120.37345290184,19.8311743736267,no,shuffle,4,0.412087912087912,no
Recall,argumentfor,xlmroberta-large,ukraine,lora,equal,100,2,0.461538461538462,120.282480955124,19.9971268177032,no,shuffle,5,0.412087912087912,no
Recall,claimagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.543933054393305,120.289900541306,19.5653173923492,no,shuffle,1,0.523012552301255,no
Recall,claimagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.489539748953975,120.514225244522,19.6451072692871,no,shuffle,2,0.523012552301255,no
Recall,claimagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.527196652719665,120.201209306717,19.5719802379608,no,shuffle,3,0.523012552301255,no
Recall,claimagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.493723849372385,120.37345290184,19.8311743736267,no,shuffle,4,0.523012552301255,no
Recall,claimagainst,xlmroberta-large,ukraine,lora,equal,100,2,0.518828451882845,120.282480955124,19.9971268177032,no,shuffle,5,0.523012552301255,no
Recall,claimfor,xlmroberta-large,ukraine,lora,equal,100,2,0.390829694323144,120.289900541306,19.5653173923492,no,shuffle,1,0.467248908296943,no
Recall,claimfor,xlmroberta-large,ukraine,lora,equal,100,2,0.480349344978166,120.514225244522,19.6451072692871,no,shuffle,2,0.467248908296943,no
Recall,claimfor,xlmroberta-large,ukraine,lora,equal,100,2,0.441048034934498,120.201209306717,19.5719802379608,no,shuffle,3,0.467248908296943,no
Recall,claimfor,xlmroberta-large,ukraine,lora,equal,100,2,0.513100436681223,120.37345290184,19.8311743736267,no,shuffle,4,0.467248908296943,no
Recall,claimfor,xlmroberta-large,ukraine,lora,equal,100,2,0.456331877729258,120.282480955124,19.9971268177032,no,shuffle,5,0.467248908296943,no
Accuracy,Overall,xlmroberta-large,ukraine,lora,equal,100,3,0.499,120.267821788788,19.8731985092163,no,shuffle,1,0.467,no
Accuracy,Overall,xlmroberta-large,ukraine,lora,equal,100,3,0.433,120.213373661041,19.5161888599396,no,shuffle,2,0.467,no
Accuracy,Overall,xlmroberta-large,ukraine,lora,equal,100,3,0.438,120.244841575623,19.9442038536072,no,shuffle,3,0.467,no
Accuracy,Overall,xlmroberta-large,ukraine,lora,equal,100,3,0.488,120.164290189743,19.4654479026794,no,shuffle,4,0.467,no
Accuracy,Overall,xlmroberta-large,ukraine,lora,equal,100,3,0.419,120.137614965439,19.3857328891754,no,shuffle,5,0.467,no
F1,Overall,xlmroberta-large,ukraine,lora,equal,100,3,0.477383144774904,120.267821788788,19.8731985092163,no,shuffle,1,0.441880738045605,no
F1,Overall,xlmroberta-large,ukraine,lora,equal,100,3,0.398662189084667,120.213373661041,19.5161888599396,no,shuffle,2,0.441880738045605,no
F1,Overall,xlmroberta-large,ukraine,lora,equal,100,3,0.415967306850222,120.244841575623,19.9442038536072,no,shuffle,3,0.441880738045605,no
F1,Overall,xlmroberta-large,ukraine,lora,equal,100,3,0.456797115770924,120.164290189743,19.4654479026794,no,shuffle,4,0.441880738045605,no
F1,Overall,xlmroberta-large,ukraine,lora,equal,100,3,0.384667462135227,120.137614965439,19.3857328891754,no,shuffle,5,0.441880738045605,no
F1,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,3,0.388059701492537,120.267821788788,19.8731985092163,no,shuffle,1,0.329749103942652,no
F1,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,3,0.260869565217391,120.213373661041,19.5161888599396,no,shuffle,2,0.329749103942652,no
F1,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,3,0.321917808219178,120.244841575623,19.9442038536072,no,shuffle,3,0.329749103942652,no
F1,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,3,0.318021201413428,120.164290189743,19.4654479026794,no,shuffle,4,0.329749103942652,no
F1,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,3,0.258823529411765,120.137614965439,19.3857328891754,no,shuffle,5,0.329749103942652,no
F1,argumentfor,xlmroberta-large,ukraine,lora,equal,100,3,0.453061224489796,120.267821788788,19.8731985092163,no,shuffle,1,0.453441295546559,no
F1,argumentfor,xlmroberta-large,ukraine,lora,equal,100,3,0.44015444015444,120.213373661041,19.5161888599396,no,shuffle,2,0.453441295546559,no
F1,argumentfor,xlmroberta-large,ukraine,lora,equal,100,3,0.427385892116183,120.244841575623,19.9442038536072,no,shuffle,3,0.453441295546559,no
F1,argumentfor,xlmroberta-large,ukraine,lora,equal,100,3,0.436681222707424,120.164290189743,19.4654479026794,no,shuffle,4,0.453441295546559,no
F1,argumentfor,xlmroberta-large,ukraine,lora,equal,100,3,0.398373983739837,120.137614965439,19.3857328891754,no,shuffle,5,0.453441295546559,no
F1,claimagainst,xlmroberta-large,ukraine,lora,equal,100,3,0.507592190889371,120.267821788788,19.8731985092163,no,shuffle,1,0.454332552693208,no
F1,claimagainst,xlmroberta-large,ukraine,lora,equal,100,3,0.386792452830189,120.213373661041,19.5161888599396,no,shuffle,2,0.454332552693208,no
F1,claimagainst,xlmroberta-large,ukraine,lora,equal,100,3,0.418269230769231,120.244841575623,19.9442038536072,no,shuffle,3,0.454332552693208,no
F1,claimagainst,xlmroberta-large,ukraine,lora,equal,100,3,0.508009153318078,120.164290189743,19.4654479026794,no,shuffle,4,0.454332552693208,no
F1,claimagainst,xlmroberta-large,ukraine,lora,equal,100,3,0.382075471698113,120.137614965439,19.3857328891754,no,shuffle,5,0.454332552693208,no
F1,claimfor,xlmroberta-large,ukraine,lora,equal,100,3,0.560819462227913,120.267821788788,19.8731985092163,no,shuffle,1,0.53,no
F1,claimfor,xlmroberta-large,ukraine,lora,equal,100,3,0.506832298136646,120.213373661041,19.5161888599396,no,shuffle,2,0.53,no
F1,claimfor,xlmroberta-large,ukraine,lora,equal,100,3,0.496296296296296,120.244841575623,19.9442038536072,no,shuffle,3,0.53,no
F1,claimfor,xlmroberta-large,ukraine,lora,equal,100,3,0.564476885644769,120.164290189743,19.4654479026794,no,shuffle,4,0.53,no
F1,claimfor,xlmroberta-large,ukraine,lora,equal,100,3,0.499396863691194,120.137614965439,19.3857328891754,no,shuffle,5,0.53,no
Precision,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,3,0.353741496598639,120.267821788788,19.8731985092163,no,shuffle,1,0.291139240506329,no
Precision,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,3,0.25,120.213373661041,19.5161888599396,no,shuffle,2,0.291139240506329,no
Precision,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,3,0.274853801169591,120.244841575623,19.9442038536072,no,shuffle,3,0.291139240506329,no
Precision,argumentagainst,xlmroberta-large,ukraine,lora,equal,100,3,0.277777777777778,120.164290189743,19.4654479026794,no,shuffle,4,0.291139240506329,no
